id,aspect,opinion,sentiment,category
232,0 to 60,all well,pos,performance
232,0 to 60,good,pos,performance
232,throttle response,real magic,pos,performance
232,tour curve,hugely expansive,pos,handling
232,power buildup,linear,neu,performance
232,power buildup,non dramatic,pos,performance
232,practical side,placate,pos,comfort
232,front seats,supremely comfortable,pos,comfort
232,front seats,anti extension,neg,comfort
232,cabin,well hushed,pos,comfort
232,fuel economy,surprisingly decent,pos,performance
232,power,significantly more powerful  than A4,pos,performance
232,mpg,only 6 compared to A4,neg,performance
232,S4,more aggressively tuned,neu,handling
232,steering reflexes,sharp,pos,handling
232,Quattro drive system,smartly calibrated,pos,handling
232,going fast,not require great deal of control,pos,handling
232,handling,not slouch,pos,handling
232,price,never been more affordable,pos,cost
232,corner handling,blast through the corners,pos,handling
232,headlight,full led,neu,exterior-features
232,roof,moon,neu,exterior-features
232,front seats,heated,pos,comfort
232,individual setting,customizable,pos,interior-features
232,media centre,intuitively designed,pos,interior-features
232,media centre,remote operated,pos,interior-features
232,media centre,seven inch,neu,interior-features
232,transmission,really good,pos,interior-features
232,A4 dual clutch,more sophisticated,pos,interior-features
232,upshifts,nearly as quick as twin clutch,pos,user-experience
232,downshifts,slight hesitation,neg,user-experience
232,-,-,-,unknown
232,steering wheel,heated,pos,interior-features
232,cruise control,adaptive,neu,safety
232,technology,safe,pos,safety
232,BMW 3 40 I  engine,slightly less powerful,neg,performance
232,"BMW 3 40 I , drive",reae wheel,neg,performance
232,price,similar to AMG C 43,neu,cost
232,drive,rear wheel,neu,performance
232,interior,gorgeous,pos,quality-aesthetic
232,output figures,comparable,neu,performance
232,town,legitimate luxury sedan,pos,quality-aesthetic
232,S4,better,pos,general-information
232,S4,higher performing A4,pos,general-information
232,S4,proper sports car,pos,general-information
234,-,-,-,unknown
234,car,player in entry luxury segment,neu,general-information
234,price tag,low,pos,general-information
234,price,sounds good,pos,cost
234,type,sedan,neu,cost
234,-,-,-,unknown
234,sunroof,big,pos,interior-features
234,seats,leather,pos,interior-features
234,screen,thin,neg,interior-features
234,screen,low resolution,neg,interior-features
234,base car,lovely,pos,performance
234,drive,front wheel,neu,performance
234,gearbox,winner,pos,performance
234,shifting,impressive,pos,performance
234,shifting,smoothness,pos,performance
234,road demeanor,worthy of praise,pos,handling
234,steering wheel in parking,light,pos,handling
234,steering wheel in parking,manageable,pos,handling
234,steering at speed,firm,pos,handling
234,steering at speed,engaging,pos,handling
234,A3,agile,pos,handling
234,suspension,never abusive,pos,handling
234,brakes,feel good,pos,handling
234,sound,quiet,pos,handling
234,overall length,short,neu,handling
234,car,totally stable,pos,handling
234,size,small,neu,quality-aesthetic
234,size,lack of,neu,quality-aesthetic
234,general layout,clean,pos,quality-aesthetic
234,general layout,logical,pos,quality-aesthetic
234,general layout,touch of sportiness,pos,quality-aesthetic
234,material selection,excellent,pos,quality-aesthetic
234,trunk,small side,neg,comfort
234,backseats,"well, cozy",neu,comfort
234,-,-,-,unknown
234,Audi interface,simple,pos,user-experience
234,Audi interface,intuitive,pos,user-experience
234,climate control,simple,pos,user-experience
234,climate control,intuitive,pos,user-experience
234,button placement,visually hard to check,neg,user-experience
234,passenger space,gain much needed,neu,user-experience
234,gear stuff,high end,pos,interior-features
234,headlights,led,neu,interior-features
234,touch pad,clever,pos,interior-features
234,touch pad,conveniently,pos,interior-features
234,-,-,-,unknown
234,Mercedes-Benz C . L . A,fewer features,pos,general-information
234,Mercedes-Benz C . L . A,more interesting design,pos,general-information
234,BMW two series,more powerful,pos,general-information
234,A3 gravitas,neither could match,pos,general-information
234,S3,high performance,pos,general-information
234,Audi A3 lineup,plug in hybrid sportsback,pos,general-information
234,A3,gasoline powered,neu,general-information
234,A3,traditional sedan,neu,general-information
234,traditional sedan,love,pos,general-information
234,traditional sedan,nice,pos,general-information
234,riding,premium,pos,general-information
234,handling,premium,pos,general-information
234,features,bunch of cool,pos,general-information
234,car,luxury,pos,general-information
234,car,elevated image,pos,general-information
234,size,smaller package,neu,general-information
234,size,downsize,neu,general-information
235,A7,exceptionally nice,pos,general-information
235,A7,luxury,pos,general-information
235,type,SUV,neu,general-information
235,architecture,completely new,pos,general-information
235,architecture,aluminium rich,pos,general-information
235,weight,hundred pounds lighter,pos,general-information
235,weight,lighter,pos,quality-aesthetic
235,looks,prettier,pos,quality-aesthetic
235,cabinets,plenty to praise,pos,comfort
235,sound,serenely quiet,pos,comfort
235,aura,luxury,pos,comfort
235,aura,sweet,pos,comfort
235,sound,quiet luxury,pos,comfort
235,suspension,not softly srung,neg,handling
235,suspension,definitely feel the road,neg,handling
235,normal driving,unpleasent harshness deftly subdued,pos,handling
235,ride,lovely,pos,handling
235,corner grip,tenacious,pos,handling
235,body control,impressive,pos,handling
235,steering,delightful directness,pos,handling
235,balance point,nearly ideal between fun and refinement,pos,handling
235,drive train flooring,nearly ideal between fun and refinement,pos,handling
235,engine output,more than adequate,pos,performance
235,shifts,swift,pos,performance
235,shifts,nearly imperceptible,pos,performance
235,drive,all wheel,neu,performance
235,fuel economy,good,pos,performance
235,torque capability,admirable,pos,performance
235,automatic engines start stop system,fairly unobtrusive,pos,performance
235,automatic engines start stop system,conserve fuel,pos,performance
235,0 to 60 acceleration,sub six,neu,performance
235,display,high resolution,pos,interior-features
235,display,right where you are looking,pos,interior-features
235,display,looks pretty cool,pos,interior-features
235,Q7,not perfect,neg,general-information
235,flipping down the second row seats,require two seats,neg,interior-features
235,flipping down the second row seats,flop,neg,interior-features
235,interiors,kind of wonderful,pos,quality-aesthetic
235,interiors,looks modern,pos,quality-aesthetic
235,interiors,rich,pos,quality-aesthetic
235,material quality,brilliant,pos,quality-aesthetic
235,accents,love,pos,quality-aesthetic
235,accents,techie,pos,quality-aesthetic
235,accents,streaky,pos,quality-aesthetic
235,map lights,touch,pos,quality-aesthetic
235,map lights,glowing ring surround,pos,quality-aesthetic
235,car,new,neu,cost
235,Q7,more functional note,neu,quality-aesthetic
235,center console,very little storage,neg,interior-features
235,phone spot,handy,pos,interior-features
235,arm,adjustable,pos,interior-features
235,arm,handy,pos,interior-features
235,controls,demand a slight learning curve,neg,user-experience
235,controls,make sense before long,pos,user-experience
235,size,dimensionally smaller,neg,comfort
235,inside,actually roomier,pos,comfort
235,second row seats,reclining,pos,comfort
235,second row seats,sliding,pos,comfort
235,second row seats,split three ways,pos,comfort
235,back space,tons of,pos,comfort
235,third row,power operated 50 50 split,neu,comfort
235,third row,barely tolerable for adults,neg,comfort
235,-,-,-,unknown
235,cargo sppace,healthy,pos,exterior-features
235,cargo space,boosts by lowering the third row,pos,exterior-features
235,trim,premium,pos,safety
235,equipment,robustly equipped,pos,safety
235,lift gate,power,pos,safety
235,upholstery,leather,neu,safety
235,sunroof,two channel,neu,safety
235,sunroof,panoranamic,pos,safety
235,automatic braking,senses both vehicles and pedestrians,pos,safety
235,-,-,-,unknown
235,audio system,premium,pos,interior-features
235,tailgate,foot activated,pos,interior-features
235,car,lot of fun to play,pos,safety
235,car,luxury,pos,safety
235,pricewise,absolutely loaded,pos,cost
235,pricewise,Q7 prestige trip,neu,cost
235,Audi Q7,deserves attention,pos,general-information
235,Audi Q7,luxury SUV,pos,general-information
235,vehicle,proper luxury,pos,general-information
235,vehicle,legitimate family hauler,pos,general-information
235,drive,enjoy,pos,general-information
235,car,enjoy to live with,pos,general-information
237,size,compact,neu,general-information
237,car,luxury,pos,general-information
237,car,does pretty much everything,pos,general-information
237,interior,fawning praise,pos,quality-aesthetic
237,materials,top quality,pos,quality-aesthetic
237,looks,crisp,pos,quality-aesthetic
237,looks,modern aesthetics,pos,quality-aesthetic
237,looks,modernism,pos,quality-aesthetic
237,cockpit,usable space,pos,quality-aesthetic
237,controls,unfussy,pos,quality-aesthetic
237,long haul,supportive,pos,comfort
237,front seats,powered,pos,comfort
237,features,list of indulgent,pos,comfort
237,-,-,-,unknown
237,front seats,nice material quality,pos,comfort
237,front seats sound,some notes,neg,comfort
237,second row sound,slides and declines,neg,comfort
237,most laid back position,could use a little more lean,neg,comfort
237,center tunnel,incredibly high,neg,comfort
237,middle seat,ludicrous position,neg,comfort
237,middle seat legroom,jam up against front seat rails,neg,comfort
237,rear quarters,work just fine,pos,comfort
237,roof,panoramic,neu,comfort
237,roof,moon,neu,comfort
237,cabin,delightful,pos,exterior-features
237,cabin,feels bright,pos,exterior-features
237,cabin,open,pos,exterior-features
237,interior,even more delightful,pos,exterior-features
237,cup holders,small,neg,quality-aesthetic
237,cup holders,dislike,neg,quality-aesthetic
237,looks,handsome,pos,quality-aesthetic
237,looks,sculpted,pos,quality-aesthetic
237,looks,desirable,pos,quality-aesthetic
237,cargo hold,nicely shaped,pos,exterior-features
237,releases,conveniently placed,pos,exterior-features
237,rear seats,split 40 2040,neu,exterior-features
237,fuel economy,not amazing for a compact SUV,neg,performance
237,fuel economy,actually quite good for a compact luxury SUV,pos,performance
237,power delivery,refined,pos,performance
237,shift operation,very seamless,pos,performance
237,shift operation,slightly marred with a little bit of surgeon,neg,performance
237,drive,all wheel,neu,performance
237,efficiency,improved,pos,performance
237,handling,lively,pos,performance
237,grip,all wheather,pos,performance
237,offroad mode,dedicated,pos,handling
237,ground clearence,8.2 inches,neu,handling
237,driving,outstanding manners,pos,handling
237,performance,skillfully negotiated the chasm between comfort and sports,pos,handling
237,sound,incredibly quiet,pos,comfort
237,outward visibility,clear,pos,comfort
237,brakes,strong,pos,comfort
237,field,excellent,pos,comfort
237,drive,absolute pleasure,pos,handling
237,air suspension,adaptive,pos,handling
237,-,-,-,unknown
237,SUV,fun,pos,handling
237,features,packed with,pos,cost
237,tailgate,power,neu,cost
237,-,-,-,unknown
237,infotaintment system,works pretty well,pos,user-experience
237,infotaintment system knob,wish was touch screen,neg,user-experience
237,Apple carplay,lovely,pos,user-experience
237,Apple carplay,standard,neu,user-experience
237,touch screen,lack of,neg,user-experience
237,swiping zoom manoeuvres,great,pos,user-experience
237,Apple carplay,love so much,pos,user-experience
237,front seats,ventilated,pos,cost
237,rear seats,heated,pos,cost
237,tailgate,handsfree,pos,cost
237,speaker,brilliant,pos,interior-features
237,audio system,premium,pos,interior-features
237,display,vivid,pos,interior-features
237,display,reconfigurable,pos,interior-features
237,beams,high,neu,safety
237,beams,automatic,neu,safety
237,steering guidance,so you can invest just a little less brain power,pos,safety
237,car,maximally loaded,pos,cost
237,drive,all wheel,neu,cost
237,Q5,sporty,pos,cost
237,Q5,comfortable,pos,cost
237,Q5,agreeable,pos,cost
237,Q5,understanding,pos,cost
237,car,charms intensified,pos,general-information
237,car,truly well-rounded,pos,general-information
237,size,compact,neu,general-information
237,car,luxury,pos,general-information
238,Audi TT,pretty well,pos,quality-aesthetic
238,shape,same basic,neu,quality-aesthetic
238,driving experience,evolved considerably,pos,quality-aesthetic
238,design,fresh but familiar,neu,quality-aesthetic
238,front face,three D style,pos,quality-aesthetic
238,edges,sharper,pos,quality-aesthetic
238,TT,look like baby R8,neu,quality-aesthetic
238,TT,mini R8,neu,quality-aesthetic
238,virtual cockpit,positively fantastic,pos,interior-features
238,display,easily switched,pos,user-experience
238,system,instantaneous response,pos,user-experience
238,information,blended together in a harmonious way,pos,user-experience
238,distracted driving,reduced inclination,pos,user-experience
238,MMI interface,revamped,pos,user-experience
238,touch pad,gesture controlled,pos,user-experience
238,ergonomics,natural,pos,user-experience
238,ergonomics,ease of use,pos,user-experience
238,mastering the system,slight learning curve,pos,user-experience
238,mastering the system,moderate tech savy drivers feel at home,pos,user-experience
238,philosophy,minimalist,pos,quality-aesthetic
238,philosophy,holy,pos,quality-aesthetic
238,digital climate control,embracing  elegance simplicity,pos,quality-aesthetic
238,digital climate control,built directly into air vents,neu,quality-aesthetic
238,events,fixed position,neu,quality-aesthetic
238,clicking sound,annoying,neg,comfort
238,rear seat legroom,as friendly the legs as Annie Wilkes,neg,comfort
238,rear seat roadster,non-existant,neg,comfort
238,storage space,clever use,pos,exterior-features
238,cell phone spot,not convenient,neg,interior-features
238,winding mountain roads,does everything you ask of,pos,handling
238,drive,light nimble package,pos,handling
238,grip,quickly becomes non issue,pos,handling
238,driving position,perfectly centred,pos,handling
238,steering wheel shape,elevate Audi above rivals,pos,handling
238,steering ratio,best quality,pos,handling
238,steering ratio,too tiight,pos,handling
238,turning radius,also tight,pos,handling
238,steering ratio ride,quick,pos,handling
238,ride quality,"slips between the softer BMW , Z4 and Mercedes-Benz S L C and more aggressive Porsche , Boxter and Cayman",pos,handling
238,stopping power,"slips between the softer BMW , Z4 and Mercedes-Benz S L C and more aggressive Porsche , Boxter and Cayman",pos,handling
238,driver involvement,"slips between the softer BMW , Z4 and Mercedes-Benz S L C and more aggressive Porsche , Boxter and Cayman",pos,handling
238,comfort,everyday,pos,handling
238,performance,engaging,pos,handling
238,cabin noise,equal to small luxury sedan,pos,comfort
238,TT,convertible,neu,interior-features
238,qualities,of high end touring,pos,interior-features
238,price point,significantly lower,neg,interior-features
238,windscreen,electronic,neu,interior-features
238,windscreen,releives wind turbulence,pos,interior-features
238,events,blow hot air,pos,exterior-features
238,top,soft,neu,exterior-features
238,top,triple layer,neu,exterior-features
238,engine,exclusive,pos,performance
238,dual clutch,well mannered,pos,performance
238,turbo lag,practically free,pos,performance
238,fuel economy,not greatly impacting,pos,performance
238,drive,rear wheel,neu,performance
238,exterior,sharper styling,pos,performance
238,seats,sport,neu,performance
238,seats,heavily bolstered,pos,performance
238,-,-,-,unknown
238,equipment,impressively well equipped,pos,exterior-features
238,windshield wipers,rain sensing,pos,exterior-features
238,fuel filler,capitalist,pos,exterior-features
238,seats,heated,pos,exterior-features
238,seats,leather,pos,exterior-features
238,-,-,-,unknown
238,-,-,-,unknown
238,blind spot mornitoring,highly recommendable,pos,interior-features
238,speaker sound system,banging,pos,interior-features
238,TT,fully loaded,pos,general-information
238,price,relatively bargain,pos,general-information
238,car,convertible,neu,general-information
238,car,luxury,pos,general-information
238,door,two,neu,general-information
238,Audi TT,tough to be,pos,general-information
239,-,-,-,unknown
239,drive,all wheel,neu,handling
239,torque vectoring rear differential,limited,neg,performance
239,performance,abundance,pos,performance
239,torque rating,seem little underwhelming,neg,performance
239,revs,abundant,pos,performance
239,drive,taunting you to drive hard and abundant,pos,performance
239,top end rush,abundant,pos,performance
239,engine,inspirational,pos,performance
239,V8 engine,glorious,pos,performance
239,power,big,pos,performance
239,performance,stellar,pos,performance
239,performance,remarkably accessible,pos,performance
239,drive system,all wheel,neu,handling
239,drive system,dynamically deviates as traction demands,pos,handling
239,drive system,excellent,pos,handling
239,agility,improved,pos,handling
239,torque redirection,constant,neu,handling
239,torque redirection,utterly predictable,pos,handling
239,corner acceleration,drama free,pos,handling
239,lateral grip,abundant,pos,handling
239,steering,slightly numb,neg,handling
239,steering,precise,pos,handling
239,dynamic package,compelling,pos,handling
239,dynamic package,welcomes drivers,pos,handling
239,dynamic package,not intimidating,pos,handling
239,unfamiliar back roads,nice trade,pos,handling
239,front brakes,powerful,pos,handling
239,front brakes discs,squeezed,pos,handling
239,disk,neat looking,pos,exterior-features
239,design feature,weight reducing,pos,exterior-features
239,front brakes,carbon ceramics,neu,handling
239,clutch,excellent,pos,handling
239,clutch,shifts quickly,pos,handling
239,throttle response,better,pos,user-experience
239,E brake,old school,neu,user-experience
239,E break activation lever,little,npu,user-experience
239,interior design,super clean,pos,quality-aesthetic
239,trim,carbon fibre,neu,quality-aesthetic
239,steering wheel,flat bottom,neu,quality-aesthetic
239,seats,sport,pos,quality-aesthetic
239,seats,heavily bolstered,pos,quality-aesthetic
239,door handle,redesigned,pos,quality-aesthetic
239,door handle,impression of lightness,neu,quality-aesthetic
239,exterior,shares roof and doors with A5,pos,exterior-features
239,roof,hood,neu,exterior-features
239,exterior,numerous enhancements,neu,exterior-features
239,visual presence,supersedes already gorgeous A5,pos,quality-aesthetic
239,grill,honeycomb,pos,exterior-features
239,grill,huge,neu,exterior-features
239,lights,striking led,pos,exterior-features
239,height,lowered by 0.8 inches,neu,exterior-features
239,fenders,flaired air,neu,exterior-features
239,spoiler,enlarged,pos,exterior-features
239,spoiler,retractable,pos,exterior-features
239,appearance,track ready,pos,quality-aesthetic
239,ride,firm,neu,handling
239,ride,not harsh,pos,handling
239,suspension,single setting,neg,handling
239,suspension,reasonable compromise,neu,handling
239,dampers,not there,neg,handling
239,-,-,-,unknown
239,performers,highly capable,pos,performance
239,price,may not be a huge deal,pos,cost
239,design,excellent,pos,quality-aesthetic
239,performance,exhilarating,pos,performance
239,performance,intimidating,neu,performance
239,spirit,iconoclast,pos,general-information
239,hierarchy,top,pos,general-information
239,price,worth the money,pos,cost
241,-,-,-,unknown
241,-,-,-,unknown
241,chassis,lighter,pos,handling
241,chassis,more rigid,pos,handling
241,suspension tuning,more brilliant,pos,handling
241,type,sedan,neu,general-information
241,grip,like a vice,pos,handling
241,rides,like a popular luxury,pos,handling
241,steering,certified snob,pos,handling
241,steering,waiting is spot on,pos,handling
241,steering,so well calibrated,pos,handling
241,high speed,car more stable,pos,handling
241,A4 Quatro,after my own heart,pos,handling
241,steering,fantastic,pos,handling
241,steering,extremely tight turning radius,pos,handling
241,tight spaces,joy to navigate,pos,handling
241,economics,excellent,pos,cost
241,cabin,quieter,pos,comfort
241,two litre turbo size,something speciuioal,pos,performance
241,throttle response,frustratingly lag,neg,performance
241,0 to 60 spread,good,pos,performance
241,0 to 60 spread,pretty quick,pos,performance
241,pulls,hard all the way to the rpm range,pos,performance
241,sound,pretty darn good,pos,performance
241,-,-,-,unknown
241,efficiency,trumps all,pos,performance
241,A4 ultra,based,pos,performance
241,clutch,smooth,pos,performance
241,clutch,remarkably quick,pos,performance
241,cockpit,driver oriented,pos,interior-features
241,cockpit,dignified show of luxury,pos,quality-aesthetic
241,interior,laiden with high q/b uality materials,pos,quality-aesthetic
241,materials,high quality,pos,quality-aesthetic
241,materials,soft touch,pos,quality-aesthetic
241,materials,thoughful touches,pos,quality-aesthetic
241,center arm,highly adjustable,pos,comfort
241,switches,nifty,pos,interior-features
241,leg room,average at best,neg,comfort
241,middle seat,effectively uninhabitable,neg,comfort
241,rear quarters,tight,neg,exterior-features
241,trunks,largest,pos,exterior-features
241,rear seatbacks,wide aperture,pos,exterior-features
241,rear seatbacks,pull almost completely flat,pos,exterior-features
241,virtual cockpit,well sorted,pos,interior-features
241,virtual cockpit,easy to use,pos,interior-features
241,virtual cockpit,integrate seamlessly,pos,interior-features
241,system,lacks wow factor,neg,user-experience
241,system,absolute joy to use,pos,user-experience
241,rotary dial,large,pos,user-experience
241,controls,cleverly situated,pos,user-experience
241,interface,uncluttered,pos,user-experience
241,interface,notably easier to operate,pos,user-experience
241,system,topping it all,pos,user-experience
241,standard equipment,lengthier list,pos,cost
241,headlight control,automatic,neu,interior-features
241,windshield wipers,rain sensing,neu,interior-features
241,driver seat,eight way power,neu,comfort
241,driver seat,four way lumbar support,neu,comfort
241,roof,moon,neu,exterior-features
241,parking brake,electronic,neu,interior-features
241,-,-,-,unknown
241,-,-,-,unknown
241,speaker,premium,pos,interior-features;
241,head rest,four way,neu,comfort
241,price,a bit steep,pos,cost
241,price,similarly equipped alternatives cost thousands more,pos,cost
241,durability,residual value trails those of  its rivals,pos,cost
241,long term reliability,less than stellar history of Audi,neg,cost
241,reliability,improved,pos,general-information
242,car,favorite,pos,general-information
242,car,fast,pos,performance
242,car,normal,neu,general-information
242,car,supercar,pos,general-information
242,engine note,most amazing,pos,performance
242,velocity,intense,pos,performance
242,roar,amazing,pos,performance
242,speed,pure visible,pos,performance
242,rpm band,wide enough,pos,handling
242,gated shifter,excellent,pos,handling
242,six speed manual,pure mechanical bliss,pos,handling
242,gear shift,big deal,pos,handling
242,car,fast,pos,performance
242,car,capable,pos,handling
242,car,fun,pos,handling
242,car,approachable,pos,handling
242,stability control,lots of fun,pos,handling
242,steering,slight bit of understeer then oversteer,neg,handling
242,drive,all wheel,neu,handling
242,drive,nice,pos,handling
242,drive,feels like rear drive,neu,handling
242,snow,front power helps,pos,handling
242,slippery track,front power helps,pos,handling
242,on track performance,outstanding,pos,handling
242,ride suspension,adaptive,pos,handling
242,ride suspension,magnetic,pos,handling
242,ride,smooth enough,pos,handling
242,drive,happy,pos,handling
242,car,quicker,pos,performance
242,car,more stylish with a blast,pos,quality-aesthetic
242,front trunk,not gargantuan,neu,exterior-features
242,front trunk,big enough,pos,exterior-features
242,door,not very supercar like,pos,exterior-features
242,get in,no crawling or gymnastics,pos,comfort
242,headroom,ample,pos,comfort
242,leg room,ample,pos,comfort
242,back seat,move several inches,pos,comfort
242,steering,telescope,pos,interior-features
242,steering,goes right where your hands want,pos,interior-features
242,steering,awesome,pos,interior-features
242,dead paddle,really like,pos,interior-features
242,dead paddle,leg somewhere to laze about,pos,interior-features
242,clutch,really like,pos,interior-features
242,car,exotic,pos,quality-aesthetic
242,car,no cool,neg,quality-aesthetic
242,car,fun,pos,quality-aesthetic
242,car,stylish cross,pos,quality-aesthetic
242,-,-,-,unknown
242,side blades,conspicuous,pos,quality-aesthetic
242,looks,designed in future,pos,quality-aesthetic
242,looks,gushing,pos,quality-aesthetic
242,plastic,hard,neg,quality-aesthetic
242,R8,some flaws,neg,quality-aesthetic
242,fuel economy,not popular with mother nature,neg,performance
242,base price,real problem,neg,cost
242,car,favorite,pos,general-information
242,style,power handling,pos,handling
242,price,fabulous wealth,neu,cost
243,car,favorite,pos,general-information
243,car,fast,pos,performance
243,car,sexy,pos,quality-aesthetic
243,room,two plus luggage,pos,comfort
243,race track,playful but manageable,pos,handling
243,car,amazingly civilized,pos,general-information
243,body style,spider,neu,quality-aethetic
243,drive,all wheel,neu,performance
243,engine,perfectly satisfying,pos,performance
243,sound,wicked,pos,performance
243,-,-,-,unknown
243,exterior,subtle changes,neu,exterior-features
243,side mirrors,redesigned,pos,exterior-features
243,tailpipes,round,neu,exterior-features
243,grill,reworked,pos,exterior-features
243,wheel,new,pos,exterior-features
243,headlights,standard,neu,exterior-features
243,headlights,explosion of LEDs,pos,exterior-features
243,tail lights,incredibly cool,pos,exterior-features
243,trim,revised,pos,interior-features
243,steering wheel,thicker,pos,interior-features
243,diamonds,optional,pos,interior-features
243,transmission,dual clutch,neu,handling
243,transmission,replaced by much better,pos,handling
243,transmission,works wonderfully well,pos,handling
243,shifts,super quick,pos,handling
243,shifts,fast,pos,handling
243,shifts,very smooth,pos,handling
243,peddle operation,regular automatic,pos,handling
243,manual transmission,way more efficient in fuel economy,pos,handling
243,manual transmission,will choose,pos,handling
243,manual transmission,cheaper,pos,cost
243,manual transmission,satisfying link between every shift,pos,handling
243,engine,range topping,pos,performance
243,engine,fair enough deal,pos,performance
243,engine,boasts a 25 horsepower advantage,pos,performance
243,weight,less,pos,performance
243,brakes,carbon ceramics,neu,handling
243,sound insulation,reduced,pos,comfort
243,fuel tank,smaller,neg,performance
243,seats,manual,neu,interior-features
243,V 10 plus,faster to 60,pos,performance
243,price,seems pricey,pos,cost
244,Audi Q3,downsize without downgrading,pos,general-information
244,Audi Q3,luxury,pos,quality-aesthetic
244,look,more like a caricature,neg,quality-aesthetic
244,Q3,distinctive,pos,quality-aesthetic
244,Q3,inappropriately minimalistic,neg,quality-aesthetic
244,silhouette,instantly recognizable,pos,quality-aesthetic
244,front,enough room,neu,comfort
244,back seat,average sized adult can sit comfortably,pos,comfort
244,length,slightly longer than X1,neu,exterior-features
244,size,similarly sized Mercedes-Benz,neu,exterior-features
244,maximum cargo space,equals BMW X1,neu,exterior-features
244,maximum cargo space,beats Mercedes-Benz,pos,exterior-features
244,interior,versatile,pos,quality-aesthetic
244,interior,elegant,pos,quality-aesthetic
244,materials,first rate,pos,quality-aesthetic
244,fit,impeccable,pos,quality-aesthetic
244,finish,impeccable,pos,quality-aesthetic
244,lower dash plastic,soft touch surface support,pos,quality-aesthetic
244,cabin,exquisitely crafted,pos,interior-features
244,driver seat,12 way,neu,interior-features
244,armrest,tense padding underlay,pos,interior-features
244,driver seat heat dissipation,top of class,pos,comfort
244,steering wheel,downward travel restricted,neg,comfort
244,driving position,awkward for tall drivers,neg,comfort
244,steering wheel,chief complain,neg,interir-features
244,ergonomics,working,neu,handling
244,Q3,impresses,pos,handling
244,balance,supremely well balanced,pos,handling
244,corner handling,threads through with agility,pos,handling
244,steering system,precisely calibrated,pos,handling
244,car,dedicated sports,pos,handling
244,sound,quieter cabin,pos,comfort
244,ride,smoother,pos,handling
244,handling,runs the table,pos,handling
244,ride,runs the table,pos,handling
244,power,not yearning for more,pos,performance
244,fuel economy,middling,neg,performance
244,X1 X Drive 28,more powerful,pos,performance
244,center stack,high praise,pos,interior-features
244,center stack,well thought out,pos,interior-features
244,steering wheel controls,well thought out,pos,interior-features
244,control interface,logically laid out,pos,user-experience
244,driver distraction,minimize,pos,user-experience
244,graphics,most beautiful,pos,user-experience
244,upholstery,leather,neu,quality-aesthetc
244,starting price,slew of premium standards,pos,cost
244,front seats,heated,pos,comfort
244,roof,moon,pos,exterior-features
244,roof,panoramic,pos,exterior-features
244,roof rails,aluminium,neu,exterior-features
244,wipers,rain sensing,pos,interior-features
244,SD card slot,utterly useless,neg,interior-features
244,-,-,-,unknown
244,-,-,-,unknown
244,amenities,executive class,pos,general-information
244,front seats,ventilated,pos,interior-features
244,cruise control,adaptive,neu,safety
244,value,terrific,pos,cost
244,base X1,alluring,pos,general-information
244,starting price,BMW cant hold candle to comparably equipped Audi Q3,pos,cost
244,value,middle,neu,cost
244,comfort,middle,neu,comfort
244,dynamism,middle,neu,handling
275,SUV,small,neu,general-information
275,SUV,luxury,pos,quality-aesthetic
275,Mercedes,tough,pos,performance
275,drive,full all wheel,pos,performance
275,car,feels connected to the road,pos,handling
275,car,could toss around,pos,handling
275,SUV,big,pos,handling
275,SUV,tall,pos,handling
275,miles per gallon,downside,neg,performance
275,miles per gallon,not all great,neg,performance
275,0 to 60 time,upside,pos,performance
275,feet adjustment,needed,neg,comfort
275,tailgate,automatically opening,pos,exterior-features
275,Mercedes,finer things in life,pos,general-information
275,leather,supple,pos,quality-aesthetic
275,sunroof,huge,pos,exterior-features
275,sunroof,dual,neu,exterior-features
275,user interface,modern,pos,user-experience
275,user interface,multifunction,pos,user-experience
275,user interface,frankly quite confusing,neg,user-experience
275,car,hits sweet spot of small luxury SUV,pos,general-information
275,type,SUV,neu,general-information
275,-,-,-,unknown
276,technology,more built into the seat,pos,comfort
276,seat,three levels of heating,pos,comfort
276,seat,three levels of cooling,pos,comfort
276,seat,four levels of massage,pos,comfort
276,seat,80 different adjustments,pos,comfort
276,seat,three levels of air scarf,pos,comfort
276,seat,side bolsters push against the side,neg,comfort
276,Mercedes-Benz,sign of wealth,pos,general-information
276,Mercedes-Benz,sign of power,pos,general-information
276,Mercedes-Benz,sign of prestige,pos,general-information
276,car,fast lane,pos,general-information
276,weight,not exactly light,neu,performance
276,car,A3 traits,neu,general-information
276,car,halo,pos,general-information
276,car,power,pos,general-information
276,car,prestige,pos,general-information
276,car,technology,pos,general-information
276,-,-,-,unknown
276,-,-,-,unknown
276,V8 engine,favorite,pos,performance
276,engine,avoid gas guzzler tax,pos,performance
276,engine,pretty cool,pos,performance
276,engine,crazy fast,pos,performance
276,0 to 60 time,fast,pos,performance
276,0 to 60 time,seriously fast,pos,performance
276,looks,downright frumpy,neg,quality-aesthetic
276,front,bronze,neu,quality-aesthetic
276,looks,designed by a committee of three,neg,quality-aesthetic
276,looks,menacing,neg,quality-aesthetic
276,looks,elegant,pos,quality-aesthetic
276,looks,hard combination to pull off,neg,quality-aesthetic
276,car,pretty darn quick,pos,performance
276,outside,glorious,pos,exterior-features
276,suspension,adjust within a millisecond,pos,handling
276,turn,flying around,pos,handling
276,door,love,pos,interior-features
276,door,completely flat,pos,interior-features
276,door,neutral,neu,interior-features
276,steering,little numb,neg,handling
