,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
2062,,243,7,engine,fair enogh deal,pos
2063,,243,7,engine,boasts a 25 horsepower advantage,pos
2064,654,243,8,weight,less,pos
2065,,243,8,brakes,carbon ceramics,neu
2066,,243,8,sound insulation,reduced,pos
2067,,243,8,fuel tank,smaller,neg
2068,,243,8,seats,manual,neu
2069,655,243,9,V 10 plus,faster to 60,pos
2070,656,243,10,price,seems pricey,pos
2071,658,244,1,Audi Q3,downsize without downgrading,pos
2072,,244,1,Audi Q3,luxury,pos
2073,,244,1,look,more like a caricature,neg
2074,659,244,2,Q3,distictive,pos
2075,,244,2,Q3,inappropriately minimalistic,neg
2076,,244,2,silhouette,instantly recognizable,pos
2077,660,244,3,front,enough room,neu
2078,,244,3,back seat,average sized adult can sit comfortably,pos
2079,661,244,4,length,slightly longer than X1,neu
2080,,244,4,size,similarly sized Mercedes-Benz,neu
2081,,244,4,maximum cargo space,equals BMW X1,neu
2082,,244,4,maximum cargo space,beats Mercedes-Benz,pos
2083,662,244,5,interior,versatile,pos
2084,,244,5,interior,elegant,pos
2085,,244,5,materials,first rate,pos
2086,,244,5,fit,impeccable,pos
2087,,244,5,finish,impeccable,pos
2088,,244,5,lower dash plastic,soft touch surface support,pos
2089,663,244,6,cabin,exquisitively crafted,pos
2090,,244,6,driver seat,12 way,neu
2091,,244,6,armrest,tense padding underlay,pos
2092,,244,6,driver seat heat dissipation,top of class,pos
2093,664,244,7,sun visors,don't extend,neg
2094,,244,7,steering wheel,downward travel restricted,neg
2095,,244,7,driving position,awkward for tall drivers,neg
2096,,244,7,steering wheel,chief complain,neg
2097,665,244,8,ergonomics,working,neu
2098,,244,8,Q3,impresses,pos
2099,,244,8,balance,supremely well balanced,pos
2100,,244,8,corner handling,threads through with agility,pos
2101,666,244,9,steering system,precisely callibrated,pos
2102,,244,9,car,dedicated sports,pos
2103,,244,9,sound,quieter cabin,pos
2104,,244,9,ride,smoother,pos
2105,,244,9,handling,runs the table,pos
2106,,244,9,ride,runs the table,pos
2107,667,244,10,acceleration,won't set the world alight,neu
2108,,244,10,power,not yearning for more,pos
2109,668,244,11,fuel economy,middling,neg
2110,,244,11,X1 X Drive 28,more powerful,pos
2111,669,244,12,center stack,high praise,pos
2112,,244,12,center stack,well thought out,pos
2113,,244,12,steering wheel controls,well thought out,pos
2114,670,244,13,control interface,logically laid out,pos
2115,,244,13,driver distraction,minimize,pos
2116,,244,13,graphics,most beautiful,pos
2117,671,244,14,upholstery,leather,pos
2118,,244,14,starting price,slew of premium standards,pos
2119,672,244,15,front seats,heated,pos
2120,,244,15,roof,moon,pos
2121,,244,15,roof,panoramic,pos
2122,,244,15,roof rails,aluminium,neu
2123,673,244,16,wipers,rain sensing,pos
2124,,244,16,SD card slot,utterly useless,neg
2125,674,244,17,-,-,-
2126,675,244,18,-,-,-
2127,676,244,19,amenities,executive class,pos
2128,,244,19,front seats,ventilated,pos
2129,,244,19,cruise control,adaptive,neu
2130,,244,19,value,terrific,pos
2131,,244,19,base X1,alluring,pos
2132,,244,19,starting price,BMW cant hold candle to comparably equipped Audi Q3,pos
2133,,244,19,value,middle,neu
2134,,244,19,comfort,middle,neu
2135,,244,19,dynamism,middle,neu
2136,677,275,1,SUV,small,neg
2137,,275,1,SUV,luxury,pos
2138,678,275,2,Mercedes,tough,pos
2139,,275,2,Mercedes,doesn't mind getting tough and dirty,pos
2140,,275,2,drive,full all wheel,pos
2141,679,275,3,car,feels connected to the road,pos
2142,,275,3,car,could toss around,pos
2143,680,275,4,SUV,big,pos
2144,,275,4,SUV,tall,pos
2145,681,275,5,miles per gallon,downside,neg
2146,,275,5,miles per gallon,not all great,neg
2147,,275,5,0 to 60 time,upside,pos
2148,,275,5,feet adjustment,needed,pos
2149,682,275,6,tailgate,automatically opening,pos
2150,,275,6,Mercedes,finer things in life,pos
2151,683,275,7,leather,supple,pos
2152,684,275,8,sunroof,huge,pos
2153,,275,8,sunroof,dual,neu
2154,685,275,9,user interface,mordern,pos
2155,,275,9,user interface,multifunction,pos
2156,,275,9,user interface,frankly quite confusing,neg
2157,686,275,10,car,hits sweet spot of small luxury SUV,pos
2158,,275,10,type,SUV,neu
2159,687,275,11,-,-,-
2160,688,276,1,technology,more built into the seat,pos
2161,,276,1,seat,three levels of heating,pos
2162,,276,1,seat,three levels of cooling,pos
2163,,276,1,seat,four levels of massage,pos
2164,,276,1,seat,80 different adjustments,pos
2165,,276,1,seat,three levels of air scarf,pos
2166,,276,1,seat,side bolsters push against the side,neg
2167,689,276,2,Mercedes- Benz,sign of wealth,pos
2168,,276,2,Mercedes- Benz,sign of power,pos
2169,,276,2,Mercedes- Benz,sign of prestige,pos
2170,,276,2,car,fast lane,pos
2171,,276,2,weight,not exactly light,neu
2172,,276,2,car,A3 traits,neu
2173,,276,2,car,halo,pos
2174,690,276,3,car,power,pos
2175,,276,3,car,prestige,pos
2176,,276,3,car,technology,pos
2177,691,276,4,-,-,-
2178,692,276,5,-,-,-
2179,693,276,6,V8 engine,favorite,pos
2180,,276,6,engine,avoid gas guzzler tax,pos
2181,,276,6,engine,pretty cool,pos
2182,,276,6,engine,crazy fast,pos
2183,694,276,7,0 to 60 time,fast,pos
2184,,276,7,0 to 60 time,seriously fast,pos
2185,695,276,8,looks,downright frumpy,neg
2186,,276,8,front,bronze,neu
2187,,276,8,looks,designed by a committee of three,neg
2188,,276,8,looks,menacing,neg
2189,,276,8,looks,elegant,pos
2190,,276,8,looks,hard combination to pull off,neg
2191,696,276,9,car,pretty darn quick,pos
2192,,276,9,outside,glorious,pos
2193,697,276,10,suspension,adjust within a millisecond,pos
2194,,276,10,turn,flying around,pos
2195,,276,10,door,love,pos
2196,,276,10,door,completely flat,pos
2197,,276,10,door,neutral,neu
2198,,276,10,steering,little numb,neg
2199,,276,10,breaking,non-linear,neg
2200,,276,10,car,not the sharpest knife in the drawer,neg
2201,,276,10,car,not race car,pos
2202,,276,10,balance,fine for GT,pos
2203,,276,10,steering,fine for GT,pos
2204,,276,10,breaking,fine for GT,pos
2205,698,276,11,looks,Aston Martin better looking than this,neg
2206,699,276,12,Porsche 911,better performance,pos
2207,,276,12,BMW 6 50,better exhaust note,pos
2208,700,276,13,SL,does everything,pos
2209,701,276,14,top cover,stupid,neg
2210,702,276,15,technology,so much,pos
2211,703,276,16,-,-,-
2212,704,276,17,seats,heated,pos
2213,,276,17,seats,cooled,pos
2214,,276,17,air scarf,blow gentle breeze,pos
2215,,276,17,car,every creature comfort,pos
2216,705,276,18,Magic sky Control,biggest party trick,pos
2217,,276,18,sunroof,cool,pos
2218,706,276,19,Mercedes-Benz,sign of power,pos
2219,,276,19,Mercedes-Benz,sign of wealth,pos
2220,,276,19,Mercedes-Benz,sign of prestige,pos
2221,707,276,20,torque,huge smile,pos
2222,708,276,21,car seat,fast lane,pos
2223,709,276,22,sound,better,pos
2224,,276,22,sound,better than forsooth,pos
2225,710,277,1,price,least expensive SL,pos
2226,,277,1,power,least powerful SL,neg
2227,711,277,2,-,-,-
2228,712,277,3,-,-,-
2229,713,277,4,engine,smallest,neg
2230,,277,4,sport mode,faster than comfort mode,pos
2231,,277,4,car,potentially slower than Mercedes,neg
2232,,277,4,sport mode,faster than comfort mode,neu
2233,714,277,5,control,lot of different variables,pos
2234,715,277,6,exhaust note,changes,neu
2235,,277,6,exhaust note,baffles open,pos
2236,,277,6,exhaust note,changes,pos
2237,,277,6,sound,better,pos
2238,716,277,7,sport mode,slower than comfort,neg
2239,717,277,8,SL,least luxurious,neg
2240,,277,8,power,least powerful,neg
2241,718,277,9,options,stuffed full of,pos
2242,,277,9,door,soft closed,pos
2243,,277,9,roof,magic,pos
2244,,277,9,roof,transparent,pos
2245,,277,9,roof,transforms how much light comes into the cabin,pos
2246,,277,9,seats,massaging,pos
2247,,277,9,air scarf,wops warm air,pos
2248,719,277,10,turbos,spool up,neu
2249,720,277,11,accelerations,mode have no direct impact,neu
2250,,277,11,mile above sea level,slower,neg
2251,721,277,12,-,-,-
2252,722,277,13,car,pretty darn luxurious,pos
2253,,277,13,car,pretty darn fast,pos
2254,,277,13,car,perfect for sweet 16 gift,pos
2255,,277,13,car,still fast,pos
2256,,277,13,car,still safe,pos
2257,,277,13,car,still fun to drive,pos
2258,,277,13,car,fast lane,pos
2259,,277,13,Mercedes,perfect sweet 16,pos
2260,723,277,14,-,-,-
2261,724,278,1,car,absolutely gorgeous,pos
2262,,278,1,headlights,led accents,pos
2263,,278,1,BMW,best accents,pos
2264,,278,1,Mercedes-Benz accents,topped them all,pos
2265,,278,1,drive,all wheel,neu
2266,,278,1,tyres,summer,neu
2267,,278,1,tyres,absolutely useless in snow,pos
2268,725,278,2,drive,all four wheels,neu
2269,726,278,3,sea level,faster,pos
2270,,278,3,0 to 60 time,surprising,neu
2271,,278,3,0 to 60 time,fast,pos
2272,727,278,4,control,unfortunately computer does more controlling of the vehicle,neg
2273,,278,4,car,mordern,pos
2274,728,278,5,torque,way stronger,pos
2275,,278,5,sound,better,pos
2276,729,278,6,-,-,-
2277,730,278,7,0 to 60 time,boring,neu
2278,,278,7,0 to 60 time,identical,neu
2279,731,278,8,acceleration,fastest possible,pos
2280,,278,8,gear shift,as quickly as possible,pos
2281,,278,8,car,gives youall the beans in either mode,neu
2282,732,278,9,-,-,-
2283,733,278,10,seatbelt,hands you like a butler,pos
2284,,278,10,seatbelt,tightens when you start the engine,pos
2285,,278,10,seatbelt,interesting,pos
2286,734,278,11,car,fast lane,pos
2287,735,278,12,power allocation,cool,pos
2288,736,279,1,looks,badass,pos
2289,,279,1,vehicle,vicious,pos
2290,737,279,2,-,-,-
2291,738,279,3,engine,heavily heavily modified,pos
2292,,279,3,engine,able to propel that weighs heavily on,pos
2293,,279,3,weight,tons like God,neu
2294,740,279,5,car,like a scalded cat,pos
2295,741,279,6,traction control,really intrusive,neg
2296,,279,6,traction control,problem,neg
2297,742,279,7,wheels,big,neu
2298,743,279,8,wheels,do a lot more,pos
2299,,279,8,exterior design,lot more bulky,pos
2300,,279,8,height,lower looking vehicle,neu
2301,,279,8,looks,blow through a border into another country very quickly,pos
2302,744,279,9,wheels,amazing,pos
2303,,279,9,wheels,beautiful,pos
2304,,279,9,wheels,fantastic,pos
2305,745,279,10,height,a little low,neu
2306,,279,10,car,lot of street presence,pos
2307,,279,10,looks,a bit more purposeful,pos
2308,746,279,11,steering,heavy,neg
2309,,279,11,steering,frankly doesn't communicate well,neg
2310,,279,11,steering weight,okay,neu
2311,,279,11,rear end,out a little bit,neu
2312,747,279,12,-,-,-
2313,748,279,13,exterior,gangster,pos
2314,,279,13,engine,gangster,pos
2315,,279,13,interior,boss,pos
2316,,279,13,interior,one of the nicest,pos
2317,,279,13,interior,outdone themselves,pos
2318,,279,13,seats,most comfortable,pos
2319,,279,13,interior,fantastic place,pos
2320,,279,13,interior,beautiful wood,pos
2321,,279,13,interior,dark wood,pos
2322,,279,13,learther,dark,neu
2323,,279,13,interior,raised white stitching,neu
2324,749,279,14,head rest not put up,pain,neg
2325,,279,14,seating,honestly uncomfortable,neg
2326,,279,14,third row space,little bit,neg
2327,,279,14,third row space,not good enough for adult,neg
2328,,279,14,get in and out,terrified of hurting the seats,neg
2329,750,279,15,car,was faster,pos
2330,,279,15,car,wasn't pretty way faster,neg
2331,751,279,16,sea level,second slower,neg
2332,,279,16,car,"still really , really , really , really , really fast",pos
2333,,279,16,car,quick,pos
2334,,279,16,power,so much,pos
2335,,279,16,weight,pretty much close,pos
2336,,279,16,weight,heavier  than a lot of pickup trucks,pos
2337,,279,16,weight,lot of meat,pos
2338,752,279,17,towing,just wierd,pos
2339,,279,17,seats,fall down with a push of a button,pos
2340,,279,17,seats,do fall flat,pos
2341,,279,17,space,lot of extra underneath seats,pos
2342,,279,17,down storage,just an inflation kit,neu
2343,,279,17,down storage,great place to keep weapons,pos
2344,,279,17,utility,reallly does have,pos
2345,,279,17,comfort,ton of,pos
2346,753,279,18,-,-,-
2347,754,279,19,engine note,glorious,pos
2348,755,279,20,-,-,-
2349,756,279,21,car,what a beast,pos
2350,,279,21,car,angry crossover SUV,pos
2351,,279,21,car,too many solid things,pos
2352,,279,21,car,bigger,pos
2353,,279,21,car,better,pos
2354,,279,21,car,meaner,pos
2355,,279,21,price,lot of money,neg
2356,757,279,22,-,-,-
2357,758,279,23,-,-,-
2358,759,279,24,drive,a lot easier,pos
2359,760,279,25,weight,three tons,neu
2360,,279,25,corner,horrible done,neg
2361,,279,25,car,beast,neg
2362,,279,25,purchase,like but reallistically not buy,neg
2363,,279,25,size,too big,neg
2364,,279,25,size,too much,neg
2365,,279,25,purchase,would lease,pos
2366,,279,25,vehicle,awesome around the track,pos
2367,,279,25,size,so big,neg
2368,,279,25,car,mean,neg
2369,761,280,1,Mercedes-Benz,brand new,pos
2370,,280,1,engine choices,new,pos
2371,762,280,2,exterior styling,new,pos
2372,,280,2,interior,new,pos
2373,763,280,3,-,-,-
2374,764,280,4,looks,lot like S class,neu
2375,,280,4,looks,baby s class strong family rememblance,neu
2376,,280,4,aluminium,new,neu
2377,,280,4,external panel,pretty much every aluminium,pos
2378,,280,4,weight,lighter,pos
2379,765,280,5,torque,lot of,pos
2380,,280,5,power,lot of,pos
2381,,280,5,drive,all four wheels,neu
2382,766,280,6,Big Boy Twin Turbo,really good,pos
2383,767,280,7,horsepower,quite frankly phenomenal,pos
2384,768,280,8,C class,by far the most elegant,pos
2385,,280,8,C class,nicest in my mind,pos
2386,,280,8,BMW,little too austere,neg
2387,,280,8,Audi,little long in the tooth,neg
2388,,280,8,interior,elegant,pos
2389,,280,8,interior,stylish,pos
2390,,280,8,interior,soft,pos
2391,,280,8,interior,looks expensive,pos
2392,,280,8,interior,that's what you want,pos
2393,,280,8,interior,expensive,pos
2394,769,280,9,feels,a lot bigger,neu
2395,,280,9,drives,a lot bigger,neu
2396,,280,9,size,more of an e class than c class,neu
2397,,280,9,theme,more luxurious one,pos
2398,,280,9,weight,lighter,pos
2399,,280,9,size,bigger,neu
2400,770,280,10,back,lot more room,pos
2401,,280,10,back,four inches longer,pos
2402,,280,10,knee room,more,pos
2403,,280,10,legroom,more,pos
2404,,280,10,car,more of an eclass,pos
2405,,280,10,headroom,little bit tight,neg
2406,771,280,11,sunroof,panoramic,pos
2407,,280,11,sunroof,cool,pos
2408,772,280,12,turbo lag,little bit,neg
2409,,280,12,torque,oh my gosh,pos
2410,,280,12,torque,just kicks in,pos
2411,,280,12,torque,feels phenomenal,pos
2412,,280,12,size,lot bigger,neu
2413,,280,12,car,doesnt feel agile,neg
2414,,280,12,car,doesn't feel quite like it wants to dance as much,neg
2415,,280,12,car,more of a touring,pos
2416,773,280,13,car,luxury,pos
2417,,280,13,settings,obligatory,neu
2418,,280,13,air suspension,works,pos
2419,,280,13,horsepower,would like more in sports plus mode,pos
2420,774,280,14,safety features,ful suite,pos
2421,,280,14,drive itself,hit the brakes for you,pos
2422,,280,14,drive itself,really cool stuff,pos
2423,,280,14,steering,active,pos
2424,,280,14,technology,sweet,pos
2425,775,280,15,-,-,-
2426,776,280,16,design,characteristics from S class,pos
2427,,280,16,car,something customers are looking for,pos
2428,,280,16,quality,different,neu
2429,,280,16,fit,different,neu
2430,,280,16,finish,different,neu
2431,777,280,17,drive,all wheel,neu
2432,,280,17,drive version,interesting,pos
2433,,280,17,car,luxurious,pos
2434,,280,17,price,more expensive,neg
2435,778,280,18,touch pad,big news,pos
2436,,280,18,command system,old Mercedes,neu
2437,,280,18,command system,still works,neu
2438,,280,18,screen,little bit bigger,pos
2439,,280,18,touch pad,cross between an iPhone,pos
2440,,280,18,system,nice,pos
2441,,280,18,system,like,pos
2442,779,280,19,steering,electronic,neu
2443,,280,19,steering,weighted nicely,pos
2444,,280,19,steering,good sense of what wheels are doing,pos
2445,,280,19,drive,push the car around confidently,pos
2446,,280,19,slow road,poise,pos
2447,,280,19,feels,rock solid,pos
2448,,280,19,feels,on rails,pos
2449,780,280,20,steering wheel,love,pos
2450,781,280,21,receiving position,comfortable,pos
2451,,280,21,receiving position,sporty,pos
2452,,280,21,sound,impressed with how quiet,pos
2453,,280,21,sound,extra lengths to make it quiet,pos
2454,,280,21,camera on the roof,little bit of whistle,neu
2455,782,280,22,power,lot of,pos
2456,,280,22,sound,not a lot of,pos
2457,,280,22,BMW,most luxurious,pos
2458,,280,22,Audi A4,oldest,neg
2459,,280,22,Alexis I,size smaller,neu
2460,,280,22,Alexis I,much more nimble,pos
2461,,280,22,car,chocolate luxury flavour icecream,pos
2462,,280,22,car,true driver's car,pos
2463,,280,22,overall,very impressed,pos
2464,,280,22,car,best sense of German Automobiles,pos
2465,,280,22,weight,lighter than its predecessor,pos
2466,783,280,23,-,-,-
2467,784,280,24,handling,better,pos
2468,,280,24,performance,better,pos
2469,,280,24,fuel economy,increases,pos
2470,785,280,25,-,-,-
2471,786,280,26,drive,very different,pos
2472,,280,26,car,heavier,neu
2473,787,280,27,size,bigger,pos
2474,,280,27,weight,lighter,pos
2475,,280,27,size,bigger,pos
2476,,280,27,looks,more handsome,pos
2477,,280,27,weight,lighter,pos
2478,788,280,28,car,happy owning,pos
2479,,280,28,drive,need to spend a little more time behind the wheel,pos
2480,789,280,29,car,great for Colarado mountains,pos
2481,790,280,30,brakes,love,pos
2482,,280,30,brakes,feels plant,pos
2483,,280,30,brakes,feel solid,pos
2484,791,280,31,car,about right,pos
2485,,280,31,car,about being grand touring,pos
2486,,280,31,car,comfortable,pos
2487,,280,31,car,luxurious,pos
2488,,280,31,inside,everything makes you feel special,pos
2489,,280,31,inside,nice touches,pos
2490,792,280,32,events,not great,neg
2491,,280,32,wood grain,really bad,neg
2492,,280,32,steering wheel,really bad,neg
2493,,280,32,inside,crazy,neg
2494,,280,32,inside,comfortable,pos
2495,793,280,33,car,comfortable,pos
2496,,280,33,car,comfortable for big guy,pos
2497,794,281,1,car,sexy,pos
2498,,281,1,car,magical,pos
2499,,281,1,doors,two,neu
2500,,281,1,doors,lengthen,neu
2501,,281,1,car,sexy two door,neu
2502,795,281,2,car,longer,neu
2503,,281,2,car,wider,neu
2504,,281,2,belt line,new,pos
2505,,281,2,belt line,runs the entire length,pos
2506,,281,2,shape,more of a sexy coke bottle,pos
2507,,281,2,design,ground up,neu
2508,,281,2,design,share many components with sedan,neu
2509,,281,2,wheelbase,same length,neu
2510,,281,2,seating,lower,neu
2511,796,281,3,styling,unique,pos
2512,,281,3,car,feels like put together by one solid piece,pos
2513,797,281,4,drive,all wheel,pos
2514,,281,4,snow,great for places with plenty of snow,pos
2515,798,281,5,-,-,-
2516,799,281,6,air suspension,changes the way it can drive,neu
2517,,281,6,sport suspension,firms up,neu
2518,,281,6,steering,bit faster,pos
2519,,281,6,steering,more precise,pos
2520,,281,6,sport suspension,more of a widely inactive car,pos
2521,800,281,7,exhaust note,more grunt,pos
2522,801,281,8,car,luxury,pos
2523,802,281,9,comfort,can sit back,pos
2524,,281,9,comfort,put your head back,pos
2525,,281,9,comfort,cruise down the street,pos
2526,,281,9,window,panoramic,pos
2527,,281,9,feel,kind of sexy,pos
2528,,281,9,car,footloose,pos
2529,,281,9,car,free,pos
2530,803,281,10,steering wheel,flat bottom,neu
2531,,281,10,car,sporting ambitions,neu
2532,,281,10,car,more of a grand touring,neu
2533,804,281,11,inside,sense of being in own private space,pos
2534,,281,11,seats,ultimately adjustable,pos
2535,,281,11,seat,best in business adjustment,pos
2536,,281,11,seat adjustment,very easy to use,pos
2537,,281,11,seating position,comfortable,pos
2538,805,281,12,design,a lot more attention focused,pos
2539,,281,12,trim,wood,neu
2540,,281,12,design,nice flowing line,pos
2541,,281,12,materials,"very, very high quality",pos
2542,806,281,13,room,as you would expect,pos
2543,,281,13,comfort,as you would expect,pos
2544,,281,13,practicality,everyday except for back,neg
2545,,281,13,back,little bit smaller,neu
2546,,281,13,size,smaller,neu
2547,,281,13,door,two,neu
2548,,281,13,headroom,little bit less,neg
2549,,281,13,seat,retracts out of the way,neg
2550,,281,13,seat verdict,I don't fit,neg
2551,,281,13,leg room,so far so good,pos
2552,,281,13,seat,automatically moves forward,pos
2553,807,281,14,handle,easy to use,pos
2554,808,281,15,back,very tight,neg
2555,809,281,16,car,very practical,pos
2556,810,281,17,rear seats,split folding 40 2040,pos
2557,,281,17,rear seats,very very usable,pos
2558,811,281,18,-,-,-
2559,812,281,19,car,sporty,pos
2560,,281,19,car,not fast,pos
2561,,281,19,character,more of a relaxed gran tour,pos
2562,813,281,20,-,-,-
2563,814,281,21,steering,electric,neu
2564,,281,21,steering,lost tactile feel of actual road surface,neg
2565,,281,21,steering,hard to feel the tire,neg
2566,815,281,22,tail lights,very dramatic,pos
2567,816,281,23,lights,full wraparound led,neu
2568,817,281,24,Mercedes-Benz star,prominent visuals,pos
2569,818,281,25,car,solid,pos
2570,819,281,26,car,comfortable,pos
2571,,281,26,car,confidence inspiring,pos
2572,,281,26,car,even sexy,pos
2573,820,281,27,-,-,-
2574,821,282,1,-,-,-
2575,822,282,2,-,-,-
2576,823,282,3,-,-,-
2577,824,282,4,engine,hand built,pos
2578,,282,4,drive,all four wheels,pos
2579,,282,4,0 to 60,craziest number,pos
2580,,282,4,speed,lot of,pos
2581,,282,4,money,lot of,neg
2582,825,282,5,off roader,really good,pos
2583,826,282,6,vehicle,military,neu
2584,,282,6,horsepower,very small,neg
2585,,282,6,car,sports,pos
2586,827,282,7,car,retro,neu
2587,,282,7,looks,very similar to first generation,pos
2588,,282,7,looks,completely and utterly new,pos
2589,828,282,8,-,-,-
2590,829,282,9,vehicle,famous,pos
2591,,282,9,vehicle,iconic,pos
2592,,282,9,body,vault like construction,pos
2593,830,282,10,-,-,-
2594,831,282,11,vehicle everything else,completely new,pos
2595,832,282,12,outside,very simple,pos
2596,833,282,13,off road,pretty worthy,pos
2597,,282,13,looks,more off road worthy,pos
2598,834,282,14,-,-,-
2599,835,282,15,wheels,unusual,pos
2600,,282,15,wheels,kind of blacked out,pos
2601,,282,15,midnight edition,really hot,pos
2602,,282,15,vehicle,gone old school,pos
2603,,282,15,vehicle,matches the bull bar,pos
2604,,282,15,vehicle,like,pos
2605,836,282,16,inside,biggest difference,pos
2606,,282,16,inside,lot bigger,pos
2607,,282,16,car,five inches wider,pos
2608,,282,16,car,two  inches longer,pos
2609,837,282,17,infotaintment system,latest,pos
2610,,282,17,infotaintment system,greatest,pos
2611,838,282,18,events,wonderful,pos
2612,,282,18,events,very elegant,pos
2613,839,282,19,center section,lets you change driving dynamics,pos
2614,,282,19,center section,lets you change offroad ability,pos
2615,840,282,20,exhaust note,changing,pos
2616,,282,20,exhaust note,favorite feature,pos
2617,,282,20,exhaust,butterfly valves,neu
2618,,282,20,exhaust,cab have loud or quiet,pos
2619,841,282,21,backseat,biggest,pos
2620,,282,21,backseat,extra space,pos
2621,,282,21,headroom,plenty of,pos
2622,,282,21,knee room,plenty of,pos
2623,842,282,22,sunroof,not full size,neg
2624,843,282,23,-,-,-
2625,844,282,24,headliner,pretty elegant,pos
2626,,282,24,headliner,super kush,pos
2627,,282,24,headliner,almost velour like,pos
2628,845,282,25,vehicle,body on frame,neu
2629,,282,25,off road,goodness,pos
2630,,282,25,car,fast,pos
2631,,282,25,car,off road worthy,pos
2632,,282,25,car,small horse,neu
2633,846,282,26,suspension,front,neu
2634,,282,26,right on the road,much more controllable,pos
2635,,282,26,right on the road,much more compliant,pos
2636,847,282,27,power,too much for chasis,pos
2637,848,282,28,front suspension,independent,pos
2638,,282,28,construction technique,much more mordern,pos
2639,,282,28,shape,breadbox,neu
2640,,282,28,drive,much better,pos
2641,,282,28,turns,doesn't swallow around,pos
2642,,282,28,car,ability to go and drive around the world,pos
2643,,282,28,car,ability to keep up with fastest sports car,pos
2644,849,282,29,price,cost a lot,neg
2645,,282,29,car,worth a lot,pos
2646,850,282,30,vehicle,al about status,neu
2647,851,282,31,offroad,ultimately capable,pos
2648,,282,31,offroad,could do it,pos
2649,,282,31,offroad,part of his huge appeal,pos
2650,852,282,32,-,-,-
2651,853,282,33,car,more of a real truck,neu
2652,854,282,34,price,even more expensive,pos
2653,,282,34,car,my dream,pos
2654,855,282,35,0 to 60 time,crazy,pos
2655,856,282,36,-,-,-
2656,857,282,37,-,-,-
2657,858,282,38,-,-,-
2658,859,283,1,looks,gorgeous,pos
2659,,283,1,looks,good,pos
2660,,283,1,looks,never seen as good as this one,pos
2661,,283,1,car,so sculpted,pos
2662,,283,1,car,so beautifully built,pos
2663,860,283,2,horsepower,not quite enough,neg
2664,,283,2,weight,over two tons,neu
2665,,283,2,car,fastlane,neu
2666,861,283,3,-,-,-
2667,862,283,4,cruise control,stupid,neg
2668,863,283,5,rear row seat,problem,neg
2669,,283,5,size,"really , really , really , really small",neg
2670,864,283,6,minivan,stupid,neg
2671,,283,6,driving cars,best,pos
2672,,283,6,car,fast lane,pos
2673,,283,6,backseat room,1/3 seat,neu
2674,865,283,7,-,-,-
2675,866,283,8,-,-,-
2676,867,284,1,-,-,-
2677,868,284,2,-,-,-
2678,869,284,3,-,-,-
2679,870,284,4,-,-,-
2680,871,284,5,road,gorgeous,pos
2681,,284,5,road,phenomenal,pos
2682,,284,5,road,spectacular,pos
2683,872,284,6,-,-,-
2684,873,284,7,-,-,-
2685,874,284,8,car,amazing,pos
2686,,284,8,car,big,pos
2687,,284,8,weight,veritable heavy,pos
2688,875,284,9,car,lively,pos
2689,,284,9,car,sporting,pos
2690,,284,9,e class,large family,pos
2691,,284,9,diesel engine,traditional,neu
2692,876,284,10,drive,not a lot of fun,pos
2693,,284,10,car,convertible,neu
2694,877,284,11,car,amazing,pos
2695,,284,11,price,expensive,pos
2696,,284,11,price,lot of money,pos
2697,878,284,12,safety features,packed full,pos
2698,879,284,13,traffic,self driving,neu
2699,880,284,14,brakes,phenomenal,pos
2700,,284,14,steering,direct,pos
2701,,284,14,comfrot mode ride,well dampened,pos
2702,,284,14,feel,race car driver,pos
2703,,284,14,drive,flying,pos
2704,,284,14,drive,pretty quickly,pos
2705,,284,14,styling,lot of,pos
2706,881,284,15,-,-,-
2707,882,284,16,car,luxury,pos
2708,,284,16,car,can go really fast,pos
2709,,284,16,sound,no tire noise,pos
2710,,284,16,road,fantastic,pos
2711,883,284,17,sound,some kind of squealing,neg
2712,884,284,18,front,feel the weight of the engine,neu
2713,885,284,19,corner,understeer,neu
2714,,284,19,corner,most part neutral,neu
2715,886,284,20,-,-,-
2716,887,284,21,car,perfect Miami,pos
2717,888,284,22,-,-,-
2718,889,284,23,top up,pretty quickly,pos
2719,890,284,24,color,right,pos
2720,,284,24,car,convertible,neu
2721,,284,24,color,silver,neu
2722,,284,24,top,red,neu
2723,,284,24,top,really really cool,pos
2724,,284,24,car,classy,pos
2725,891,284,25,-,-,-
2726,892,284,26,-,-,-
2727,893,284,27,drive,little too much fun,pos
2728,894,284,28,-,-,-
2729,895,285,1,Audi A7,brand new,pos
2730,,285,1,Audi A7,identical to A6,neu
2731,,285,1,drive train technology,identical to A6,neu
2732,,285,1,A7,sexy one,pos
2733,,285,1,A7 price,more expensive,neg
2734,,285,1,A7,little bit sporty,neu
2735,,285,1,technology,tour de force,pos
2736,896,285,2,A6 weight,lighter,pos
2737,,285,2,red cable hybrid engine,interesting,pos
2738,,285,2,mpg,a lot better,pos
2739,,285,2,fuel efficient,very,pos
2740,897,285,3,skin,different,neu
2741,898,285,4,tail,sexy,pos
2742,,285,4,tail,sloping,pos
2743,,285,4,back headroom,cut down,neg
2744,,285,4,car,ultimate hatchback,pos
2745,899,285,5,A7 practicalty,little bit compromised,neg
2746,,285,5,headrom,adequate,neu
2747,,285,5,three passengers,go for A6,pos
2748,,285,5,three passengers,not go for it,neu
2749,,285,5,seats,fold,pos
