,id,segment_id,review,aspect,opinion,sentiment,topic
266,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",seat belt straps,blue,neu,quality-aesthetic
267,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",leather,perforated,pos,quality-aesthetic
268,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",colors,exclusive,pos,quality-aesthetic
269,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",colors,spice grey,neu,quality-aesthetic
270,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",colors,brown,neu,quality-aesthetic
271,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",colors,ivory,neu,quality-aesthetic
272,18,14,"Most options . Air of the cosmetic variety consist of blue seat belt straps , perforated leather and exclusive into your colors like spice grey dot Burgio brown and ivory . White .",colors,White,neu,quality-aesthetic
273,18,15,"High rollers can also order a set of custom crafted Louis Vuitton luggage for the totally reasonable price of just $26,000 .",-,-,-,unknown
274,18,16,You can't make this stuff up wave to the people .,-,-,-,unknown
275,18,17,"Of course , this price point offers no shortage of alternatives . Those looking for a bar room numbers generator will likely gravitate towards the Audi R8 Mercedes-Benz SL 63 AMG . While affluent types in need of a green machine with a usable backseat might express a preference for the Porsche Panamera s E hybrid . You can also take home an all electric Tesla model s and a Cadillac hell are plug in hybrid for about the same prices in I A8 as to meet vehicles combined into one . The I A8 clearly isn't for everyone , but it does go to show that environmentally friendly vehicles won't spell the end of performance cars . So if this is what the future has in store for us , sign me up",price point,offers no shortage of alternatives,pos,cost
276,18,17,"Of course , this price point offers no shortage of alternatives . Those looking for a bar room numbers generator will likely gravitate towards the Audi R8 Mercedes-Benz SL 63 AMG . While affluent types in need of a green machine with a usable backseat might express a preference for the Porsche Panamera s E hybrid . You can also take home an all electric Tesla model s and a Cadillac hell are plug in hybrid for about the same prices in I A8 as to meet vehicles combined into one . The I A8 clearly isn't for everyone , but it does go to show that environmentally friendly vehicles won't spell the end of performance cars . So if this is what the future has in store for us , sign me up",A8,clearly isn't for everyone,neu,general-information
277,18,17,"Of course , this price point offers no shortage of alternatives . Those looking for a bar room numbers generator will likely gravitate towards the Audi R8 Mercedes-Benz SL 63 AMG . While affluent types in need of a green machine with a usable backseat might express a preference for the Porsche Panamera s E hybrid . You can also take home an all electric Tesla model s and a Cadillac hell are plug in hybrid for about the same prices in I A8 as to meet vehicles combined into one . The I A8 clearly isn't for everyone , but it does go to show that environmentally friendly vehicles won't spell the end of performance cars . So if this is what the future has in store for us , sign me up",vehicle,environmentally friendly,pos,general-information
